0.059	0.098	0.085	0.098	0.200
0.059	0.098	0.085	0.098	0.200
0.059	0.098	0.085	0.098	0.200
0.059	0.098	0.085	0.098	0.200
0.059	0.098	0.085	0.098	0.200
0.059	0.098	0.086	0.098	0.200
0.059	0.098	0.086	0.098	0.200
0.060	0.098	0.086	0.098	0.200
0.060	0.098	0.086	0.098	0.200
0.060	0.098	0.086	0.098	0.200
0.060	0.098	0.086	0.098	0.200
0.060	0.098	0.086	0.098	0.200
0.060	0.098	0.086	0.098	0.200
0.060	0.098	0.086	0.098	0.200
0.060	0.098	0.086	0.098	0.200
0.061	0.098	0.086	0.098	0.200
0.061	0.098	0.086	0.098	0.200
0.061	0.098	0.087	0.098	0.200
0.061	0.098	0.087	0.098	0.200
0.061	0.098	0.087	0.098	0.200
0.061	0.098	0.087	0.098	0.200
0.061	0.098	0.087	0.098	0.200
0.061	0.098	0.087	0.098	0.200
0.062	0.098	0.087	0.098	0.200
0.062	0.098	0.087	0.098	0.200
0.062	0.098	0.087	0.098	0.200
0.062	0.098	0.087	0.098	0.200
0.062	0.098	0.087	0.098	0.200
0.062	0.098	0.088	0.098	0.200
0.062	0.098	0.088	0.098	0.200
0.063	0.098	0.088	0.098	0.200
0.063	0.098	0.088	0.098	0.200
0.063	0.098	0.088	0.098	0.200
0.063	0.098	0.088	0.098	0.200
0.063	0.098	0.088	0.098	0.200
0.063	0.098	0.088	0.098	0.200
0.063	0.098	0.088	0.098	0.200
0.064	0.098	0.088	0.098	0.200
0.064	0.098	0.089	0.098	0.200
0.064	0.098	0.089	0.098	0.200
0.064	0.098	0.089	0.098	0.200
0.064	0.098	0.089	0.098	0.200
0.064	0.098	0.089	0.098	0.200
0.064	0.098	0.089	0.098	0.200
0.065	0.098	0.089	0.098	0.200
0.065	0.098	0.089	0.098	0.200
0.065	0.098	0.089	0.098	0.200
0.065	0.098	0.089	0.098	0.200
0.063	0.102	0.082	0.116	0.200
0.059	0.108	0.069	0.139	0.200
0.052	0.116	0.055	0.156	0.200
0.044	0.124	0.044	0.161	0.200
0.035	0.131	0.039	0.148	0.200
0.027	0.135	0.043	0.119	0.200
0.020	0.133	0.057	0.082	0.200
0.016	0.126	0.078	0.043	0.200
0.015	0.113	0.104	0.014	0.200
0.019	0.095	0.131	0.001	0.200
0.027	0.072	0.154	0.007	0.200
0.041	0.049	0.168	0.030	0.200
0.058	0.027	0.171	0.062	0.200
0.078	0.010	0.161	0.096	0.200
0.099	0.001	0.140	0.122	0.200
0.120	0.001	0.110	0.134	0.200
0.139	0.012	0.077	0.132	0.200
0.153	0.034	0.045	0.119	0.200
0.161	0.065	0.022	0.103	0.200
0.163	0.103	0.012	0.094	0.200
0.160	0.140	0.025	0.086	0.200
0.150	0.170	0.050	0.071	0.200
0.135	0.190	0.083	0.061	0.200
0.116	0.199	0.117	0.061	0.200
0.096	0.197	0.147	0.077	0.200
0.075	0.186	0.167	0.106	0.200
0.057	0.167	0.176	0.141	0.200
0.041	0.144	0.171	0.174	0.200
0.029	0.120	0.156	0.196	0.200
0.022	0.098	0.132	0.200	0.200
0.020	0.080	0.104	0.185	0.200
0.021	0.067	0.078	0.154	0.200
0.026	0.061	0.057	0.114	0.200
0.033	0.061	0.044	0.076	0.200
0.042	0.065	0.041	0.047	0.200
0.050	0.072	0.046	0.034	0.200
0.058	0.081	0.058	0.039	0.200
0.065	0.089	0.073	0.058	0.200
0.069	0.095	0.086	0.081	0.200
0.071	0.099	0.094	0.098	0.200
0.071	0.099	0.094	0.098	0.200
0.072	0.099	0.094	0.098	0.200
0.072	0.099	0.094	0.098	0.200
0.072	0.099	0.094	0.099	0.200
0.072	0.099	0.094	0.099	0.200
0.072	0.099	0.094	0.099	0.200
0.072	0.099	0.094	0.099	0.200
0.073	0.099	0.095	0.099	0.200
0.073	0.099	0.095	0.099	0.200
0.073	0.099	0.095	0.099	0.200
0.073	0.099	0.095	0.099	0.200
0.073	0.099	0.095	0.099	0.200
0.073	0.099	0.095	0.099	0.200
0.074	0.099	0.095	0.099	0.200
0.074	0.099	0.095	0.099	0.200
0.074	0.099	0.096	0.099	0.200
0.074	0.099	0.096	0.099	0.200
0.074	0.099	0.096	0.099	0.200
0.074	0.099	0.096	0.099	0.200
0.075	0.099	0.096	0.099	0.200
0.075	0.099	0.096	0.099	0.200
0.075	0.099	0.096	0.099	0.200
0.075	0.099	0.096	0.099	0.200
0.075	0.099	0.096	0.099	0.200
0.075	0.099	0.097	0.099	0.200
0.076	0.099	0.097	0.099	0.200
0.076	0.099	0.097	0.099	0.200
0.076	0.099	0.097	0.099	0.200
0.076	0.099	0.097	0.099	0.200
0.076	0.099	0.097	0.099	0.200
0.076	0.099	0.097	0.099	0.200
0.077	0.099	0.097	0.099	0.200
0.077	0.099	0.097	0.099	0.200
0.077	0.099	0.098	0.099	0.200
0.077	0.099	0.098	0.099	0.200
0.077	0.099	0.098	0.099	0.200
0.078	0.099	0.098	0.099	0.200
0.078	0.099	0.098	0.099	0.200
0.078	0.099	0.098	0.099	0.200
0.078	0.099	0.098	0.099	0.200
0.078	0.099	0.098	0.099	0.200
0.078	0.099	0.099	0.099	0.200
0.079	0.099	0.099	0.099	0.200
0.079	0.099	0.099	0.099	0.200
0.079	0.099	0.099	0.099	0.200
0.079	0.099	0.099	0.099	0.200
0.079	0.099	0.099	0.099	0.200
0.079	0.099	0.099	0.099	0.200
0.080	0.099	0.099	0.099	0.200
0.080	0.099	0.099	0.099	0.200
0.080	0.099	0.100	0.099	0.200
0.080	0.099	0.100	0.098	0.200
0.080	0.099	0.100	0.098	0.200
0.080	0.099	0.100	0.098	0.200
0.081	0.099	0.100	0.098	0.200
0.081	0.099	0.100	0.098	0.200
0.081	0.099	0.100	0.098	0.200
0.081	0.099	0.100	0.098	0.200
0.081	0.099	0.100	0.098	0.200
0.081	0.099	0.101	0.098	0.200
0.079	0.102	0.093	0.116	0.200
0.075	0.108	0.080	0.139	0.200
0.069	0.116	0.066	0.157	0.200
0.061	0.125	0.055	0.161	0.200
0.052	0.132	0.050	0.148	0.200
0.044	0.135	0.054	0.119	0.200
0.037	0.134	0.068	0.082	0.200
0.032	0.127	0.089	0.043	0.200
0.032	0.114	0.116	0.014	0.200
0.035	0.095	0.142	0.001	0.200
0.044	0.073	0.165	0.007	0.200
0.057	0.049	0.179	0.030	0.200
0.074	0.028	0.182	0.062	0.200
0.094	0.011	0.172	0.096	0.200
0.116	0.001	0.151	0.122	0.200
0.137	0.002	0.121	0.134	0.200
0.155	0.013	0.088	0.132	0.200
0.170	0.035	0.057	0.119	0.200
0.178	0.066	0.033	0.103	0.200
0.180	0.103	0.023	0.094	0.200
0.177	0.140	0.036	0.086	0.200
0.167	0.170	0.061	0.071	0.200
0.152	0.191	0.094	0.061	0.200
0.133	0.200	0.128	0.061	0.200
0.113	0.198	0.158	0.077	0.200
0.092	0.186	0.178	0.106	0.200
0.073	0.168	0.187	0.141	0.200
0.058	0.145	0.183	0.174	0.200
0.046	0.121	0.167	0.196	0.200
0.039	0.099	0.143	0.200	0.200
0.036	0.080	0.116	0.185	0.200
0.038	0.068	0.089	0.154	0.200
0.043	0.062	0.068	0.114	0.200
0.050	0.061	0.056	0.076	0.200
0.058	0.065	0.052	0.047	0.200
0.067	0.073	0.058	0.034	0.200
0.075	0.082	0.070	0.039	0.200
0.081	0.090	0.084	0.058	0.200
0.086	0.096	0.097	0.081	0.200
0.088	0.099	0.105	0.098	0.200
0.088	0.099	0.105	0.098	0.200
0.088	0.099	0.105	0.098	0.200
0.088	0.099	0.105	0.098	0.200
0.089	0.099	0.105	0.098	0.200
0.089	0.099	0.106	0.098	0.200
0.089	0.099	0.106	0.098	0.200
0.089	0.099	0.106	0.098	0.200
0.089	0.099	0.106	0.098	0.200
0.089	0.099	0.106	0.098	0.200
0.090	0.099	0.106	0.098	0.200
0.090	0.099	0.106	0.098	0.200
0.090	0.099	0.106	0.098	0.200
0.090	0.099	0.106	0.098	0.200
0.090	0.099	0.106	0.098	0.200
0.090	0.099	0.107	0.098	0.200
0.090	0.099	0.107	0.098	0.200
0.091	0.099	0.107	0.098	0.200
0.091	0.099	0.107	0.098	0.200
0.091	0.099	0.107	0.098	0.200
0.091	0.099	0.107	0.098	0.200
0.091	0.099	0.107	0.098	0.200
0.091	0.099	0.107	0.098	0.200
0.091	0.099	0.107	0.098	0.200
0.092	0.099	0.108	0.098	0.200
0.092	0.099	0.108	0.098	0.200
0.092	0.099	0.108	0.098	0.200
0.092	0.099	0.108	0.098	0.200
0.092	0.099	0.108	0.098	0.200
0.092	0.099	0.108	0.098	0.200
0.092	0.099	0.108	0.098	0.200
0.093	0.099	0.108	0.098	0.200
0.093	0.099	0.108	0.098	0.200
0.093	0.099	0.108	0.098	0.200
0.093	0.099	0.108	0.098	0.200
0.093	0.099	0.109	0.098	0.200
0.093	0.099	0.109	0.098	0.200
0.093	0.099	0.109	0.098	0.200
0.094	0.099	0.109	0.098	0.200
0.094	0.099	0.109	0.098	0.200
0.094	0.099	0.109	0.098	0.200
0.094	0.099	0.109	0.098	0.200
0.094	0.099	0.109	0.098	0.200
0.094	0.099	0.109	0.098	0.200
0.094	0.099	0.109	0.098	0.200
0.095	0.099	0.110	0.098	0.200
0.095	0.099	0.110	0.098	0.200
0.095	0.099	0.110	0.098	0.200
0.095	0.099	0.110	0.098	0.200
0.095	0.099	0.110	0.098	0.200
0.095	0.099	0.110	0.098	0.200
0.095	0.099	0.110	0.098	0.200
0.095	0.099	0.110	0.098	0.200
0.096	0.099	0.110	0.098	0.200
0.096	0.099	0.110	0.098	0.200
0.096	0.099	0.110	0.098	0.200
0.096	0.099	0.110	0.098	0.200
0.096	0.099	0.111	0.098	0.200
0.096	0.099	0.111	0.098	0.200
0.096	0.099	0.111	0.098	0.200
0.096	0.099	0.111	0.098	0.200
0.094	0.103	0.103	0.115	0.200
0.090	0.109	0.090	0.138	0.200
0.084	0.117	0.076	0.156	0.200
0.076	0.125	0.065	0.161	0.200
0.067	0.132	0.060	0.148	0.200
0.058	0.136	0.064	0.119	0.200
0.051	0.134	0.078	0.081	0.200
0.047	0.127	0.099	0.043	0.200
0.046	0.114	0.125	0.014	0.200
0.050	0.095	0.152	0.001	0.200
0.059	0.073	0.175	0.007	0.200
0.072	0.050	0.189	0.030	0.200
0.089	0.028	0.192	0.062	0.200
0.109	0.011	0.182	0.096	0.200
0.130	0.002	0.161	0.122	0.200
0.151	0.002	0.131	0.134	0.200
0.170	0.013	0.098	0.132	0.200
0.184	0.035	0.066	0.119	0.200
0.192	0.066	0.043	0.103	0.200
0.194	0.104	0.032	0.094	0.200
0.191	0.141	0.045	0.086	0.200
0.181	0.171	0.071	0.071	0.200
0.166	0.191	0.103	0.060	0.200
0.147	0.200	0.138	0.061	0.200
0.126	0.198	0.167	0.077	0.200
0.106	0.187	0.188	0.105	0.200
0.087	0.168	0.196	0.140	0.200
0.071	0.145	0.192	0.173	0.200
0.060	0.121	0.176	0.195	0.200
0.052	0.099	0.152	0.200	0.200
0.050	0.081	0.125	0.185	0.200
0.051	0.068	0.099	0.154	0.200
0.056	0.062	0.077	0.114	0.200
0.063	0.061	0.065	0.075	0.200
0.072	0.066	0.061	0.047	0.200
0.080	0.073	0.067	0.034	0.200
0.088	0.082	0.078	0.039	0.200
0.094	0.090	0.093	0.058	0.200
0.099	0.096	0.106	0.081	0.200
0.101	0.099	0.114	0.098	0.200
0.101	0.099	0.114	0.098	0.200
0.101	0.099	0.114	0.098	0.200
0.101	0.099	0.114	0.098	0.200
0.101	0.099	0.114	0.098	0.200
0.101	0.099	0.114	0.098	0.200
0.101	0.099	0.114	0.098	0.200
0.101	0.099	0.114	0.098	0.200
0.101	0.099	0.114	0.098	0.200
0.102	0.099	0.114	0.098	0.200
0.102	0.099	0.114	0.098	0.200
0.102	0.099	0.114	0.098	0.200
0.102	0.099	0.114	0.098	0.200
0.102	0.099	0.115	0.098	0.200
0.102	0.099	0.115	0.098	0.200
0.102	0.099	0.115	0.098	0.200
0.102	0.099	0.115	0.098	0.200
0.102	0.099	0.115	0.098	0.200
0.102	0.099	0.115	0.098	0.200
0.102	0.099	0.115	0.098	0.200
0.102	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.115	0.098	0.200
0.103	0.099	0.116	0.098	0.200
0.103	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.102	0.103	0.108	0.115	0.200
0.098	0.109	0.095	0.138	0.200
0.091	0.117	0.081	0.156	0.200
0.083	0.125	0.070	0.160	0.200
0.074	0.132	0.065	0.147	0.200
0.066	0.136	0.069	0.119	0.200
0.059	0.134	0.083	0.081	0.200
0.054	0.127	0.104	0.043	0.200
0.054	0.114	0.130	0.014	0.200
0.057	0.096	0.157	0.001	0.200
0.066	0.073	0.180	0.007	0.200
0.079	0.050	0.194	0.029	0.200
0.096	0.028	0.197	0.062	0.200
0.116	0.011	0.187	0.095	0.200
0.137	0.002	0.165	0.121	0.200
0.158	0.002	0.135	0.134	0.200
0.176	0.013	0.102	0.132	0.200
0.190	0.035	0.071	0.118	0.200
0.198	0.066	0.047	0.102	0.200
0.200	0.104	0.037	0.093	0.200
0.197	0.141	0.050	0.085	0.200
0.187	0.171	0.075	0.071	0.200
0.172	0.191	0.107	0.060	0.200
0.153	0.200	0.141	0.061	0.200
0.132	0.198	0.171	0.076	0.200
0.111	0.187	0.192	0.105	0.200
0.092	0.168	0.200	0.140	0.200
0.077	0.145	0.196	0.173	0.200
0.065	0.121	0.180	0.195	0.200
0.058	0.099	0.156	0.199	0.200
0.055	0.081	0.128	0.184	0.200
0.056	0.068	0.102	0.153	0.200
0.061	0.062	0.081	0.114	0.200
0.068	0.061	0.068	0.075	0.200
0.076	0.066	0.064	0.046	0.200
0.085	0.073	0.070	0.034	0.200
0.092	0.082	0.081	0.039	0.200
0.099	0.090	0.096	0.057	0.200
0.103	0.096	0.109	0.080	0.200
0.105	0.099	0.117	0.098	0.200
0.105	0.099	0.117	0.098	0.200
0.105	0.099	0.117	0.098	0.200
0.105	0.099	0.117	0.098	0.200
0.105	0.099	0.117	0.098	0.200
0.105	0.099	0.117	0.098	0.200
0.105	0.099	0.117	0.098	0.200
0.105	0.099	0.117	0.098	0.200
0.105	0.099	0.117	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.105	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.104	0.099	0.116	0.098	0.200
0.103	0.099	0.116	0.098	0.200
0.103	0.099	0.116	0.098	0.200
0.103	0.099	0.116	0.098	0.200
0.103	0.099	0.116	0.098	0.200
0.103	0.099	0.115	0.097	0.200
0.103	0.099	0.115	0.097	0.200
0.103	0.099	0.115	0.097	0.200
0.103	0.099	0.115	0.097	0.200
0.103	0.099	0.115	0.097	0.200
0.103	0.099	0.115	0.097	0.200
0.103	0.099	0.115	0.097	0.200
0.103	0.099	0.115	0.097	0.200
0.103	0.099	0.115	0.097	0.200
0.103	0.099	0.115	0.097	0.200
0.103	0.099	0.115	0.097	0.200
0.103	0.099	0.115	0.097	0.200
0.102	0.099	0.115	0.097	0.200
0.102	0.099	0.115	0.097	0.200
0.100	0.102	0.107	0.115	0.200
0.096	0.109	0.094	0.138	0.200
0.089	0.117	0.080	0.155	0.200
0.081	0.125	0.068	0.160	0.200
0.072	0.132	0.064	0.147	0.200
0.063	0.135	0.068	0.118	0.200
0.056	0.134	0.081	0.080	0.200
0.051	0.127	0.102	0.042	0.200
0.051	0.114	0.128	0.013	0.200
0.054	0.095	0.155	0.000	0.200
0.062	0.073	0.178	0.006	0.200
0.075	0.050	0.192	0.029	0.200
0.092	0.028	0.194	0.061	0.200
0.112	0.011	0.184	0.095	0.200
0.133	0.001	0.163	0.121	0.200
0.154	0.002	0.133	0.133	0.200
0.172	0.013	0.099	0.131	0.200
0.186	0.035	0.068	0.118	0.200
0.194	0.066	0.045	0.102	0.200
0.196	0.103	0.034	0.093	0.200
0.192	0.141	0.047	0.085	0.200
0.182	0.171	0.072	0.070	0.200
0.167	0.191	0.104	0.060	0.200
0.148	0.200	0.138	0.060	0.200
0.127	0.198	0.168	0.076	0.200
0.107	0.187	0.188	0.104	0.200
0.088	0.168	0.197	0.140	0.200
0.072	0.145	0.192	0.173	0.200
0.060	0.121	0.176	0.194	0.200
0.052	0.099	0.152	0.199	0.200
0.050	0.080	0.125	0.184	0.200
0.051	0.068	0.098	0.153	0.200
0.055	0.062	0.077	0.113	0.200
0.062	0.061	0.064	0.074	0.200
0.071	0.066	0.061	0.046	0.200
0.079	0.073	0.066	0.033	0.200
0.087	0.082	0.077	0.038	0.200
0.093	0.090	0.092	0.057	0.200
0.097	0.096	0.105	0.080	0.200
0.099	0.099	0.112	0.097	0.200
0.099	0.099	0.112	0.097	0.200
0.099	0.099	0.112	0.097	0.200
0.098	0.099	0.112	0.097	0.200
0.098	0.099	0.112	0.097	0.200
0.098	0.099	0.112	0.097	0.200
0.098	0.099	0.112	0.097	0.200
0.098	0.099	0.112	0.097	0.200
0.098	0.099	0.112	0.097	0.200
0.098	0.099	0.112	0.097	0.200
0.098	0.099	0.112	0.097	0.200
0.098	0.099	0.112	0.097	0.200
0.097	0.099	0.112	0.097	0.200
0.097	0.099	0.111	0.097	0.200
0.097	0.099	0.111	0.097	0.200
0.097	0.099	0.111	0.097	0.200
0.097	0.099	0.111	0.097	0.200
0.097	0.099	0.111	0.097	0.200
0.097	0.099	0.111	0.097	0.200
0.097	0.099	0.111	0.097	0.200
0.096	0.099	0.111	0.097	0.200
0.096	0.099	0.111	0.097	0.200
0.096	0.099	0.111	0.097	0.200
0.096	0.099	0.111	0.097	0.200
0.096	0.099	0.111	0.097	0.200
0.096	0.099	0.110	0.097	0.200
0.096	0.099	0.110	0.097	0.200
0.096	0.099	0.110	0.097	0.200
0.095	0.099	0.110	0.097	0.200
0.095	0.099	0.110	0.097	0.200
0.095	0.099	0.110	0.097	0.200
0.095	0.099	0.110	0.097	0.200
0.095	0.099	0.110	0.097	0.200
0.095	0.099	0.110	0.097	0.200
0.095	0.099	0.110	0.097	0.200
0.095	0.099	0.110	0.097	0.200
0.094	0.099	0.109	0.097	0.200
0.094	0.099	0.109	0.097	0.200
0.094	0.099	0.109	0.097	0.200
0.094	0.099	0.109	0.097	0.200
0.094	0.099	0.109	0.097	0.200
0.094	0.099	0.109	0.097	0.200
0.094	0.099	0.109	0.097	0.200
0.093	0.099	0.109	0.097	0.200
0.093	0.099	0.109	0.097	0.200
0.093	0.099	0.109	0.097	0.200
0.093	0.099	0.109	0.097	0.200
0.093	0.099	0.108	0.097	0.200
0.093	0.099	0.108	0.097	0.200
0.093	0.099	0.108	0.097	0.200
0.092	0.099	0.108	0.097	0.200
0.092	0.099	0.108	0.097	0.200
0.092	0.099	0.108	0.097	0.200
0.092	0.099	0.108	0.097	0.200
0.092	0.099	0.108	0.097	0.200
0.092	0.099	0.108	0.097	0.200
0.092	0.099	0.108	0.097	0.200
0.091	0.099	0.107	0.097	0.200
0.091	0.099	0.107	0.097	0.200
0.091	0.099	0.107	0.097	0.200
0.091	0.099	0.107	0.097	0.200
0.089	0.102	0.099	0.114	0.200
0.084	0.108	0.086	0.137	0.200
0.077	0.116	0.072	0.155	0.200
0.069	0.124	0.060	0.160	0.200
0.060	0.131	0.056	0.147	0.200
0.051	0.135	0.060	0.118	0.200
0.044	0.134	0.073	0.080	0.200
0.039	0.127	0.094	0.042	0.200
0.038	0.113	0.120	0.013	0.200
0.042	0.095	0.147	0.000	0.200
0.050	0.073	0.169	0.006	0.200
0.063	0.049	0.183	0.028	0.200
0.080	0.027	0.186	0.061	0.200
0.100	0.010	0.176	0.095	0.200
0.121	0.001	0.154	0.121	0.200
0.141	0.001	0.124	0.133	0.200
0.159	0.012	0.091	0.131	0.200
0.173	0.034	0.059	0.118	0.200
0.182	0.065	0.036	0.101	0.200
0.183	0.103	0.025	0.093	0.200
0.179	0.140	0.038	0.085	0.200
0.169	0.170	0.063	0.070	0.200
0.154	0.190	0.096	0.059	0.200
0.135	0.199	0.129	0.060	0.200
0.114	0.197	0.159	0.076	0.200
0.093	0.186	0.179	0.104	0.200
0.074	0.167	0.188	0.139	0.200
0.058	0.144	0.183	0.172	0.200
0.046	0.120	0.167	0.194	0.200
0.039	0.098	0.143	0.199	0.200
0.036	0.080	0.116	0.184	0.200
0.037	0.067	0.089	0.153	0.200
0.042	0.061	0.068	0.113	0.200
0.049	0.061	0.055	0.074	0.200
0.057	0.065	0.051	0.046	0.200
0.065	0.072	0.056	0.033	0.200
0.073	0.081	0.068	0.038	0.200
0.079	0.089	0.082	0.057	0.200
0.083	0.095	0.095	0.080	0.200
