0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.073820298	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.135983411	0.053454892	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141086861	0.038802602	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.141179424	0.039136612	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.144402388	0.043317292	0.2
0.143341411	0.043317292	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143341411	0.04205358	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143388645	0.042079585	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.143401566	0.042018364	0.2
0.149625089	0.049834688	0.2
0.149625089	0.049834688	0.2
0.149625089	0.049834688	0.2
0.149625089	0.049834688	0.2
0.149625089	0.049834688	0.2
0.149625089	0.049834688	0.2
0.149625089	0.049834688	0.2
0.149625089	0.049834688	0.2
0.149625089	0.049834688	0.2
0.149625089	0.049834688	0.2
0.149625089	0.049834688	0.2
